created,source,type,class,spec,fightStyle,fightLength,enemyCount,dps,simcHash,itemLevel,talents,soulbind,id
2021-04-06,armory,quick,warrior,fury,Patchwerk,300,1,6836,4f8dc8a233,228,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/9:7/331579/5:7/8:7/331584",814c998166007f673b01d1fd9383735e9a7c0013972b8171e2fca18ad12ea898
2021-04-20,optimize,optimize,warrior,fury,Patchwerk,300,1,6838,e953155fc3,229,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:5/331579/5:7/50:7/331582",0958a5496655168f752d4e8ea35236a680de617d045e371f9165bbaab4a7d133
2021-04-12,optimize,optimize,warrior,fury,Patchwerk,300,1,6839,4f8dc8a233,230,2123331,"niya:1,322721/50:6/342270/8:7/320687/5:7/7:7/320659",2263bee48859ecf628dd85fe1f1d9aae20512616beff076bd62abb0bedf0c5a9
2021-04-08,optimize,optimize,warrior,fury,Patchwerk,300,1,6826,e35a42ae2d,230,2122331,"niya:1,322721/50:6/342270/8:7/320668/320659",68ef3bbd3c7e371a4ea3ff301dd07b6f56c918510327037dc984d0b13617fc66
2021-04-06,armory,quick,warrior,fury,Patchwerk,300,1,6838,4f8dc8a233,228,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/9:7/331579/5:7/8:7/331584",bdc558fe49ffc1aa997b63ad622c2aa648b63a34806d4980ee72c72f59048942
2021-04-07,optimize,optimize,warrior,arms,Patchwerk,300,1,6698,4f8dc8a233,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",e080f9ae6fa032be272b7ab1cca3ae141c47b03bdee0f6f7b2e76d091f8b6951
2021-03-18,input,quick,warrior,fury,Patchwerk,300,1,6840,28548a170b,231,2122331,"niya:1,322721/50:7/342270/8:7/320687/5:7/27:7/320659",7cb6e20f63eb4f5674bfd658e7c9d1aaee3d626458d309a133ff8c1624f876db
2021-03-31,input,quick,warrior,arms,Patchwerk,300,1,6697,06a3c62c7f,227,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",146e4bec306178c62a67d6755ee03dfe4c2e04f31f69ca995e0bc61a2cf19457
2021-03-12,optimize,optimize,warrior,arms,Patchwerk,300,1,6697,80e6709d42,229,2131222,"niya:1,322721/169:7/342270/8:7/320687/320659",e7cba84909d3ba10bf575e3def473f4c2a1868d7f44bd8b89941d02c55938943
2021-03-12,optimize,optimize,warrior,arms,Patchwerk,300,1,6698,88fef71ce2,228,2132222,"niya:1,322721/169:7/342270/8:7/320687/320659",2dfa380865a500c3d35cda6406ca05c44c9986340dfa499e7df1ca2a8766f773
2021-03-23,optimize,optimize,warrior,fury,Patchwerk,300,1,6851,d29bf9abfc,229,2112331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",9a193a8ac54c6b50dfce8616848ae648b402c043180e5b347870911fa4e2cd66
2021-03-30,input,quick,warrior,fury,Patchwerk,300,1,6848,06a3c62c7f,231,2122331,"niya:1,322721/50:7/342270/8:7/320687/5:7/27:7/320659",474b9eefe000bd17579f30cb2b2d0f055a99b9e8ac3fc1e7407ca20343d9f8ef
2021-04-15,input,quick,warrior,fury,Patchwerk,300,1,6852,035741cd9a,229,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",9c61c182103573e75f1316f9ac82c4f3531e88d4d6c14d75cb06693f572ab4b7
2021-03-12,optimize,optimize,warrior,arms,Patchwerk,300,1,6699,88fef71ce2,229,2131222,"niya:1,322721/169:7/342270/8:7/320687/320659",dfad511d4158d3b0682fae46f678236b10f4d97c84c00425008917fdaa0c5f3b
2021-03-12,input,quick,warrior,arms,Patchwerk,300,1,6700,80e6709d42,229,2131222,"niya:1,322721/169:7/342270/8:7/320687/320659",e44195b27839cce5044624cb9221b6a4d7b51f4bebd90994425f50094530a990
2021-03-18,optimize,optimize,warrior,fury,Patchwerk,300,1,6876,28548a170b,233,2122331,"niya:1,322721/50:7/342270/8:7/320687/5:7/27:7/320659",b8f6da8b25fc284f7ad0b2ab1e31678ea26d7a890d8ebb9772ce4284d2da567a
2021-03-20,input,quick,warrior,arms,Patchwerk,300,1,6701,4e555e1bc2,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/9:7/331579/5:7/8:7/331584",eb1cc396b4c2339a7d3f883ce0a0a7849a3d1ea2551bb3a322b546b6a7c7a095
2021-03-23,optimize,optimize,warrior,fury,Patchwerk,300,1,6841,dcccdb1727,230,2112331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",e490d95f4983d444f0bd85430676501cedeef4ecc9524ce94a3717a83512147c
2021-04-21,optimize,optimize,warrior,fury,Patchwerk,300,1,6843,4d77f16e5e,230,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/331579/5:7/331584",f9b1ed87b4683da4635cca28cdb09d12b92b832a0736f01d73d0663be608fd96
2021-03-30,optimize,optimize,warrior,fury,Patchwerk,300,1,6854,06a3c62c7f,235,2112331,"nadjia_the_mistblade:8,331586/11:7/331576/331579/5:7/331584",9ca8a08e4248cb54da33fa5f40b11cf5b1f6a5eca0ee5e4ac272bcf8d74a8256
2021-04-20,optimize,optimize,warrior,arms,Patchwerk,300,1,6701,e953155fc3,229,2131222,"niya:1,322721/169:5/342270/8:7/320687/5:7/7:7/320659",dafa153ae34459e00f53ddd589e1f8344d6f426b1dd3345a88c91fb88c976c40
2021-04-22,optimize,optimize,warrior,fury,Patchwerk,300,1,6863,4d77f16e5e,230,2123331,"niya:1,322721/50:7/342270/8:7/320687/5:7/7:7/320659",507e168907d00d6c4fb553c7490b81bcea48b25ee7fc5b68d4a426f57c95710d
2021-04-20,optimize,optimize,warrior,fury,Patchwerk,300,1,6844,e953155fc3,229,2123331,"niya:1,322721/50:7/342270/8:7/320687/5:7/7:7/320659",0605991314834ced297f700e4baf12ebfd3b5f93c9d2e37f3c2f2f12b84c56f7
2021-03-18,optimize,optimize,warrior,fury,Patchwerk,300,1,6878,28548a170b,233,2122331,"niya:1,322721/50:7/342270/8:7/320687/5:7/27:7/320659",f1fe35e07fa3673169b92ec39e0690236f63c1d99a63d238fcee0a9449ed3793
2021-03-16,input,quick,warrior,arms,Patchwerk,300,1,6701,435539d202,229,3131222,"niya:1,322721/169:6/342270/9:6/320668/320659",5321d26b735c307985e671c0ebf215730531654d0a5ec49cb9bd83dbdb8ebfa3
2021-04-12,optimize,optimize,warrior,fury,Patchwerk,300,1,6877,4f8dc8a233,229,2113331,"nadjia_the_mistblade:8,331586/11:6/331576/331579/5:7/331584",0ea91f6da4df16db64792fa6d0ce9cd4047b8347a6f2d59d86813b72fc95bec4
2021-02-03,optimize,optimize,warrior,fury,Patchwerk,300,1,6911,6c77a12184,229,2112323,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",0d2ca0937c27dd0044b7e9d2e0cae27b303d469e68819f9dc12a3d04f4575d45
2021-04-22,optimize,optimize,warrior,arms,Patchwerk,300,1,6701,a599249ac2,230,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/331579/7:7/331584",024abe08abc6c61016d22e705eafc4506265dca357c17919d084acf045ca580d
2021-02-03,optimize,optimize,warrior,fury,Patchwerk,300,1,6915,6c77a12184,229,2112323,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",b18e03e05ae4ca01ed0167931dbe2e21b2dcd3326201037cb8f341d18a1547e4
2021-04-10,optimize,optimize,warrior,arms,Patchwerk,300,1,6700,e35a42ae2d,227,3131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",2daa5d473d1b4d88a5bb2b0f10916feccaec1d38ec48d69493c753cabd17095b
2021-04-07,optimize,optimize,warrior,arms,Patchwerk,300,1,6703,4f8dc8a233,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",afd2bc78a17a7e09d65005a543027a4631dae8cbc4af5147336547f15cf5c990
2021-04-23,optimize,optimize,warrior,arms,Patchwerk,300,1,6753,b9aaaf719a,229,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",de2f5390e90ae4fcd19dd144e2616c92a6de765566ddc27891f385d6e162a55f
2021-02-05,optimize,optimize,warrior,fury,Patchwerk,300,1,6916,6c77a12184,229,2112323,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",0f0a7b1c84e4b7319e2928891789205639db061c2e565a337f14a4ddf0a478f5
2021-03-31,input,quick,warrior,fury,Patchwerk,300,1,6871,028904a538,228,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:6/13:7/331584",ee5fd13dbd8b53199f298dcd8f5d3b2d8a2acd7dc2e614d83b98a75ecf2bf0d3
2021-04-14,optimize,optimize,warrior,fury,Patchwerk,300,1,6884,035741cd9a,229,2112331,"nadjia_the_mistblade:8,331586/11:7/331576/331579/5:7/331584",7a135ee3b59f470f244dcb702b952bacb786290100dd503e895addf78afc6ff0
2021-04-21,optimize,optimize,warrior,arms,Patchwerk,300,1,6703,4d77f16e5e,229,3131222,"niya:1,322721/169:5/342270/8:7/320687/5:7/7:7/320659",f749ec0645d45c823aeb0d0560cbb6c2dd6fecf0e58bae5ff645944752b05928
2021-03-29,optimize,optimize,warrior,arms,Patchwerk,300,1,6703,426fffb9d6,227,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",8b4fd3f3499adc436aa8ddd1ab76e3780dc5ec978f77c0fd5aa152eeb9c657bc
2021-03-16,input,quick,warrior,arms,Patchwerk,300,1,6703,435539d202,229,3131222,"niya:1,322721/169:6/342270/9:6/320668/320659",09db5145ea6e999143b776a006ef40de1a51229e2f5f93bb134fbcefa868ad21
2021-04-20,optimize,optimize,warrior,arms,Patchwerk,300,1,6704,e953155fc3,228,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",515719b45488002384ea0cdf6b68c116b01ddfd60a89d81d35329d892411ac26
2021-02-03,optimize,optimize,warrior,fury,Patchwerk,300,1,6913,6c77a12184,229,2112323,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",0150697015588df95b6483b9c8988b8945c1ce22315bc012a3891c854e76dfda
2021-02-06,optimize,optimize,warrior,fury,Patchwerk,300,1,6948,6c77a12184,233,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",37db0826cfade837c804f56531c860bc8d10e7bb3f7472fb8f9292629df548f2
2021-03-23,optimize,optimize,warrior,fury,Patchwerk,300,1,6913,d29bf9abfc,229,2112331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",a73f2cb8a6c354eb9de6306860d824f74e14e0b781e730d2f033ea0d00c0a04e
2021-03-10,optimize,optimize,warrior,arms,Patchwerk,300,1,6704,30a3dc208c,227,3112223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",f722034d72b1f34d94cbefb87edf74185d3e60600b8bce1a0938a033849c570b
2021-04-21,optimize,optimize,warrior,fury,Patchwerk,300,1,6924,4d77f16e5e,229,2112331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",252c97524435b724bda8a6e6312910f616f429094ac2198b8440881ccbbed251
2021-04-11,optimize,optimize,warrior,arms,Patchwerk,300,1,6704,46a6e476d6,228,3113223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",2870cce955761b88de2fc75101f8e9c113acf3527629a5144fc498ea0795f92a
2021-03-26,optimize,optimize,warrior,fury,Patchwerk,300,1,7382,dcccdb1727,227,2323331,,e8299f1bfe501954fc32df81c7866964b6086533e804d468ff01fcf34131e62f
2021-04-22,optimize,optimize,warrior,arms,Patchwerk,300,1,6709,e953155fc3,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/13:7/331584",e9f001130e813f1030b23cbab6699c64d6127a9d288fe8cbc4b73e43e27dfee3
2021-04-08,optimize,optimize,warrior,arms,Patchwerk,300,1,6709,e35a42ae2d,229,2133222,"niya:1,322721/169:6/342270/8:7/320687/5:6/7:7/320659",cea0d38acd762550e2e4adf4111edc791e6be505da08ea712d25246d2e877e1a
2021-04-20,optimize,optimize,warrior,arms,Patchwerk,300,1,6707,e953155fc3,228,2131222,"niya:1,322721/169:5/342270/8:7/320687/5:7/7:7/320659",efcdcb2372a60ffbf5e527895f1f0b32168eabd6e4946f99b88ef72bfc907991
2021-02-06,optimize,optimize,warrior,fury,Patchwerk,300,1,7103,6c77a12184,229,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",7b5f0eff46a95680a50404401c581dacab72d060ebabc5762261e15e0d0feca4
2021-04-18,optimize,optimize,warrior,arms,Patchwerk,300,1,6709,035741cd9a,227,3112223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",c5a91e226da0de535dc84ced209368d5f5172d7639548a6fda92e0715a07f407
2021-04-22,optimize,optimize,warrior,arms,Patchwerk,300,1,6705,a599249ac2,230,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/331579/5:7/331584",7e940f74dcd4b53ee8cdafb4e1bef5e4ac389766f36f85f6a38934b00e0ac7a0
2021-02-06,optimize,optimize,warrior,fury,Patchwerk,300,1,7118,6c77a12184,229,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",41b10dfe268d79b10ab90c99388ab72361b2ac29d4a8b643b7ed7b89cdc4117b
2021-02-06,optimize,optimize,warrior,fury,Patchwerk,300,1,7118,6c77a12184,229,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",6a3fca83f9dcfd3f899397248928b85dd07820f7636ac0eef75b5a85cb273f8f
2021-04-22,optimize,optimize,warrior,arms,Patchwerk,300,1,6709,e953155fc3,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/13:7/331584",4dca64150d246fabe43ae93a2c1bf40021c4f0a452ce696000b0790f262d2a7a
2021-02-06,optimize,optimize,warrior,fury,Patchwerk,300,1,7118,6c77a12184,229,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",e0c93c46ed1e30c4a96c507400422aad3fdce2df91d6787de5dc4ce803969942
2021-02-06,optimize,optimize,warrior,fury,Patchwerk,300,1,7132,6c77a12184,229,2113331,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/191:7/331584",273fcb3c50aa1ffffc018b68b3473306065887b78dc6896ab3fbe815ec2d6c31
2021-03-16,input,quick,warrior,arms,Patchwerk,300,1,6709,435539d202,229,3111223,"nadjia_the_mistblade:8,331586/11:6/331576/331579/331584",182ab1491983ff0af219ff8433d42638585af27e875bc41b1c78c32a96d0c754
2021-04-22,optimize,optimize,warrior,arms,Patchwerk,300,1,6709,e953155fc3,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/13:7/331584",a6217a453998a743f15d09e63e927240ef02be5a587fc7b916db11476b89b73c
2021-04-22,optimize,optimize,warrior,arms,Patchwerk,300,1,6710,e953155fc3,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/13:7/331584",cb17e389cedaa6391ab79b0b99dfa43176e737b4153342ac9a65c154e2606208
2021-04-14,armory,quick,warrior,arms,Patchwerk,300,1,6711,035741cd9a,228,3131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",905ca58bda39925c93b325adb03499996d6cd5fd5e66b6c57b9553aa1ac84f10
2021-04-23,optimize,optimize,warrior,arms,Patchwerk,300,1,6688,b9aaaf719a,230,3131222,"niya:1,322721/169:5/342270/8:7/320687/5:7/7:7/320659",f678e4820b14691cbc7f67c348a6832c76ca91c4c8ad26c4390a89f2235fc69e
2021-04-14,armory,quick,warrior,arms,Patchwerk,300,1,6709,035741cd9a,228,3131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",0762d19a2442c5f9712aec0f5b277c9835b9347d0824e14e855e0c21490ce361
2021-03-20,optimize,optimize,warrior,arms,Patchwerk,300,1,6711,90c5cc965d,229,3112223,"nadjia_the_mistblade:8,331586/11:7/331576/9:7/331579/5:7/8:7/331584",23084fdb0ddea908ac430219249902c05bb6785673a1a342ddc94dd1ce2ef2be
2021-03-28,optimize,optimize,warrior,arms,Patchwerk,300,1,6715,3e294ad1b9,229,3113223,"nadjia_the_mistblade:8,331586/11:5/331576/8:7/331579/5:7/9:7/331584",eac4e916b8e0fc462196e1f85610177fcd03847757a754250e34365da99729fe
2021-04-14,optimize,optimize,warrior,arms,Patchwerk,300,1,6714,035741cd9a,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",bfe654ad9fdfa2cd8f08a67e16455699eb0cc6c0194635716a7f2fc9a335c7d8
2021-04-07,optimize,optimize,warrior,arms,Patchwerk,300,1,6711,30211fb433,229,3112223,"nadjia_the_mistblade:8,331586/11:6/331576/331579/5:7/331584",add01ed52309dafd9f4511a646ee97552b23f08a721997b204be2e7a0c348b05
2021-04-22,optimize,optimize,warrior,arms,Patchwerk,300,1,6712,e953155fc3,229,3112223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:6/9:7/331584",c876a16552f5cc120776ced8574e07895530b8deb5f2d9dd14359b031a3a1dbf
2021-04-23,optimize,optimize,warrior,arms,Patchwerk,300,1,6687,b9aaaf719a,229,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",84c8dc73ecf9bfca6dcb969b72413a53417bce3a9794303b36d99ebcbab8af77
2021-04-07,optimize,optimize,warrior,arms,Patchwerk,300,1,6714,30211fb433,229,3112223,"nadjia_the_mistblade:8,331586/11:6/331576/331579/5:7/331584",3fc00827dac2fc72aacd56615553a171d708549b7c10c2fb15afc702741dbbd8
2021-03-11,optimize,optimize,warrior,arms,Patchwerk,300,1,6716,88fef71ce2,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/331579/5:7/331584",af761fab1272062f0a2feaeb749ffbe6998d30068d57d1215d703dc11092dd4b
2021-04-14,optimize,optimize,warrior,arms,Patchwerk,300,1,6720,035741cd9a,229,3113223,"nadjia_the_mistblade:8,331586/11:7/331576/331579/5:7/331584",366d24d90d80ee8060b59732f92429b64cca43b95589a2bc9786f221100254fe
2021-04-21,optimize,optimize,warrior,arms,Patchwerk,300,1,6723,4d77f16e5e,229,2133222,"niya:1,322721/169:6/342270/8:7/320687/5:7/7:7/320659",cee69c34ac0462998e898c76d3b2a055cbb2e9bdeffbc5c1bf6bffb394ef18f4
2021-04-08,optimize,optimize,warrior,arms,Patchwerk,300,1,6723,4f8dc8a233,229,3111223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",258c5a72bf8c572c8cf471b5fce9bfe5dc1dffd558b51f8d717dd1b472d36e3c
2021-03-17,optimize,optimize,warrior,arms,Patchwerk,300,1,6717,6696da0782,229,3112223,"nadjia_the_mistblade:8,331586/11:7/331576/9:7/331579/5:7/8:7/331584",e699fe8751b9760b8c6bb34ef541bae2578cb7420a1f4a9bafc3dacc145b826e
2021-03-31,optimize,optimize,warrior,arms,Patchwerk,300,1,6717,0d10eeea5f,227,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",c964fa9ed690cd83fbc70edf3901fe8991f73fd2d0436ddde78b57e56d15c617
2021-03-14,optimize,optimize,warrior,arms,Patchwerk,300,1,6718,c62730064b,229,3113223,"nadjia_the_mistblade:8,331586/11:5/331576/8:7/331579/5:7/9:7/331584",3e8d860e8c99f90608be8110ee05c546ea1aeb9bd89b4eeca2974080f6b8a9ab
2021-03-21,optimize,optimize,warrior,arms,Patchwerk,300,1,6719,321cf96cb6,229,3113223,"nadjia_the_mistblade:8,331586/11:5/331576/8:7/331579/5:7/9:7/331584",247ecf87d7488242e3891b933bcba2a190fdfbf67bc0244558eee1e7b30d910f
2021-04-07,optimize,optimize,warrior,arms,Patchwerk,300,1,6721,30211fb433,230,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",ef7c4e26d072499b5d3d7afe7d9324632e0b69da068d8cba6d342c73f729cb2f
2021-04-21,optimize,optimize,warrior,arms,Patchwerk,300,1,6731,4d77f16e5e,229,2133222,"niya:1,322721/169:6/342270/8:7/320687/5:7/7:7/320659",01563155560ad57745b162bad07477c82e1a94dc48aa748479938b7890421165
2021-04-14,optimize,optimize,warrior,arms,Patchwerk,300,1,6725,035741cd9a,229,3131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",a252ea924c3d78ac64580c32bda955b76bf3c68a1ed17be3081c83388fa9cc44
2021-03-17,optimize,optimize,warrior,arms,Patchwerk,300,1,6735,6696da0782,229,3113223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",6d2583259c19fba486d745f2ddc722dadd4b32099dc81e4b373a9ea2eefe198f
2021-04-21,optimize,optimize,warrior,arms,Patchwerk,300,1,6743,e953155fc3,228,3112223,"nadjia_the_mistblade:8,331586/11:7/331576/8:7/331579/5:7/9:7/331584",d19a06b2e6eb17aa47116474b623f0b275218b60bb8de8b998c18ba4bebee850
2021-04-21,optimize,optimize,warrior,arms,Patchwerk,300,1,6742,4d77f16e5e,229,3131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",d82fd3f03395de40bed8c189ef837a58a084c1b53cb0fff69659973909365be8
2021-03-31,optimize,optimize,warrior,arms,Patchwerk,300,1,6726,06a3c62c7f,227,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",bb5b54f7142466510c59f26b54f2aeecef16da4c3b4732a996504ef22985dccf
2021-04-21,optimize,optimize,warrior,arms,Patchwerk,300,1,6743,4d77f16e5e,229,3131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",8ef272b72b185388330b2bcc69a5f879efcfe57943a3e265c2071210045800dd
2021-03-31,optimize,optimize,warrior,arms,Patchwerk,300,1,6749,028904a538,230,2132222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",e8734b8e0acf0d9a0514300623687533e069cfcfcafc8955cd10742592abab68
2021-03-31,optimize,optimize,warrior,arms,Patchwerk,300,1,6746,028904a538,230,2132222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",1d8dcbf1a000e4b2c220a0a8e854fd170d11e7623f3c8ed519a5ab9ad203bba7
2021-03-31,optimize,optimize,warrior,arms,Patchwerk,300,1,6735,06a3c62c7f,228,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",6b58c2176864816a33d234ab55aaf763147c353009d1e3a9f3727fecdf9f0b2a
2021-03-31,optimize,optimize,warrior,arms,Patchwerk,300,1,6733,06a3c62c7f,228,2131222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",350cec5a2ecf2fe26e69892aba2b98700582728daf0d32f14de0fd273a883fd1
2021-03-31,optimize,optimize,warrior,arms,Patchwerk,300,1,6744,028904a538,230,2132222,"niya:1,322721/169:7/342270/8:7/320687/5:7/7:7/320659",020dd3127fc173fad9f548d91f51f6a0d3d36a4215e6d5a3d188b2ce414e2d35
2021-04-23,optimize,optimize,warrior,arms,Patchwerk,300,1,6737,b9aaaf719a,230,3132222,"niya:1,322721/169:7/342270/9:7/320687/5:7/7:7/320659",35807a11150455607abc2b944b4fc0165ac196152b1113bb69c9e1b07c799f1f
2021-03-11,armory,quick,demon hunter,vengeance,Patchwerk,300,1,4357,435539d202,216,2323321,"kleia:13,329791/150:5/334066/134:6/329784/130:6/131:5/329778",b90f27f252731f507fa21eb69a71e1b5c483ff5a44c56f13efe53351cdfdd4df
2021-03-28,optimize,optimize,demon hunter,vengeance,Patchwerk,300,1,4006,31cce64c85,228,2233321,"niya:1,322721/153:7/342270/134:7/320687/130:7/131:7/320659",84ae6859c1b4688dbf028518f89b7a4333a909672152ec1121d181b675ac7e03
2021-04-13,optimize,optimize,demon hunter,vengeance,Patchwerk,300,1,4006,035741cd9a,228,2233221,"niya:1,322721/153:6/342270/134:7/320668/130:7/131:7/320659",a5af672392ff9c1f97c0e04f9ff0303b8c247272221db1d9561639efc6b9607d
2021-04-15,input,quick,demon hunter,vengeance,Patchwerk,300,1,4075,035741cd9a,227,1233121,"niya:1,322721/281:7/342270/134:7/320668/130:7/131:7/320659",75738da71eb2e32a0e06201602b5f045a5505f05128e39e62b5cd37476f14216
2021-04-15,input,quick,demon hunter,vengeance,Patchwerk,300,1,4073,035741cd9a,227,1233121,"niya:1,322721/281:7/342270/134:7/320668/130:7/131:7/320659",59ee311410619f7cce251ac8ef2feeef3173be6f72e022ab47ada84be1cd17bb
2021-04-03,input,quick,demon hunter,vengeance,Patchwerk,300,1,4056,06a3c62c7f,227,1233121,"niya:1,322721/281:7/342270/134:7/320668/130:7/131:7/320659",2d8de1ec8a596f39bc0f32b5ec8ca30cbfe28afb7887b450d0f87b59f8b54dbc
2021-03-31,input,quick,demon hunter,vengeance,Patchwerk,300,1,4055,06a3c62c7f,227,1233121,"niya:1,322721/281:7/342270/134:7/320668/130:7/131:7/320659",f0400ee8d5a652a1b083fd53a7606111c2e7957b1725a106bdb709af9663fe1e
2021-04-14,armory,quick,demon hunter,vengeance,Patchwerk,300,1,4001,035741cd9a,228,2233221,"niya:1,322721/153:7/342270/134:7/320668/130:7/131:7/320659",183757e96b8a29cb038698c636827ba51daf9a271b492fd0ba3bacbbde0a85cb
2021-04-12,armory,quick,demon hunter,vengeance,Patchwerk,300,1,4008,46a6e476d6,228,2233221,"niya:1,322721/153:7/342270/134:7/320668/130:7/131:7/320659",b69c24004f40cc3617efb760152b1ab39cd66e47037699b713e455bdf5995186
2021-03-09,optimize,optimize,demon hunter,vengeance,Patchwerk,300,1,3854,d43cb8732e,227,2213321,"niya:1,322721/153:7/342270/134:7/320668/130:7/131:7/320659",454f8a024207ffbc92af637d08251dc7e77cb0df37a5f2297e47a4a70dad27d3
2021-04-14,optimize,optimize,demon hunter,vengeance,Patchwerk,300,1,3865,035741cd9a,226,1233221,"niya:1,322721/153:5/342270/134:7/320687/130:7/131:7/320659",e91cfb11a4ebc66973ebf300878dc8a07407010f7e199ebf263bdd18c03afc2b
2021-03-23,input,quick,demon hunter,vengeance,Patchwerk,300,1,3866,d29bf9abfc,225,2233321,"niya:1,322721/153:7/342270/134:6/320668/130:7/132:7/320659",669e7642a7d405ac18b0dc1d9877885cd4e4857ae7d3e3003e586740c7f20270
2021-04-08,optimize,optimize,demon hunter,vengeance,Patchwerk,300,1,4000,4f8dc8a233,228,2233221,"niya:1,322721/153:7/342270/134:7/320668/130:7/131:7/320659",d0832723fc8ab4057f7675f2cc325f5f6f34f957ee002e5643e5e564d13edf5b
2021-04-13,optimize,optimize,demon hunter,vengeance,Patchwerk,300,1,3863,035741cd9a,226,1233122,"niya:1,322721/153:5/342270/134:7/320687/130:7/131:7/320659",58a82b901049d8a1f6c2dcdeb163d32eea865b959f8ee1f873efa7e5be626794
